Image_Name,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25
000c1434d8d7,0.04181646193191286,0.017094711368252122,0.01758442105949627,0.018759054679784327,0.012105175200774974,0.01048319381556621,0.00826989234538904,0.01011081647008389,0.01153074165688395,0.013445326038347393,0.013683921217880436,0.015022470745523101,0.01366310418879366,0.02607631319060092,0.011945772075949665,0.022837299923602627,0.01325127638958745,0.026050983378984847,0.0167965765740583,0.01974065766672228,0.020981527288650076,0.026018957180389806,0.026023615536549086,0.018855715570089353,0.23647984911584058,0.33137216539027226
001639a390f0,0.027900350774218388,0.011776615517915867,0.013712890370245949,0.01826119286526144,0.009589080580244705,0.008372521754523143,0.007089872500791817,0.009790845631393453,0.011959892718057478,0.0148991698809322,0.016791918217899025,0.019710815072576902,0.018038901932285873,0.03951275923751969,0.01681841261855492,0.03468699340376718,0.018611006298097258,0.03636589407829712,0.022806438314047408,0.025060645974248244,0.024725389904410172,0.028658498239140955,0.026054477146104305,0.016992227532747997,0.2545953227774946,0.26721786665920944
0024cdab0c1e,0.054316747795036396,0.02199001663258714,0.021838377788628283,0.019327515106661728,0.012700706884975434,0.009947365108187878,0.007235986281929818,0.007341847361674681,0.007394777901547112,0.007380472350230239,0.0075731204412974665,0.008750228888820861,0.008743791390728268,0.016326925717947544,0.008048780022583505,0.015449041718802086,0.009713946195867561,0.018060758537552596,0.013379505294961075,0.018009735404522415,0.02191777359843693,0.02782954268013484,0.02948183385723371,0.02233931051057413,0.2087950052644379,0.3961068872646165
002c21358ce6,0.05510113378684308,0.021960997732424315,0.02148117913832005,0.018345578231290856,0.012575963718819722,0.010246712018139661,0.008370975056688584,0.009239909297051317,0.01015782312925078,0.01209433106575854,0.014820861678003193,0.01960634920634743,0.01926621315192569,0.024468934240360594,0.013400453514738016,0.01704852607709596,0.010497959183672518,0.01681723356008918,0.01183219954648419,0.014332879818592806,0.017296145124714987,0.023004081632650976,0.026146031746029377,0.021746031746029775,0.17890884353739875,0.39123265306118904
005b95c28852,0.03524939219156789,0.018740971883137423,0.012753804524739178,0.00738143920898414,0.004380226135253767,0.0029147466023762094,0.0022160212198892525,0.0020046234130858737,0.0018488566080728578,0.0018574396769205138,0.002023379007975196,0.002570152282714762,0.003107388814290266,0.0025599797566730957,0.0020020802815754572,0.0018663406372069718,0.001845359802246035,0.002069791158040299,0.002383867899576747,0.0032059351603189084,0.004741350809732922,0.008362134297688536,0.013548851013183162,0.018190066019693432,0.5616725285847803,0.28050327301024497
0083ee8054ee,0.062417656461845716,0.03150552728148589,0.02183939953540884,0.01490657543945429,0.009446354895631167,0.006985628885656907,0.0055305889136856605,0.005526026944812887,0.005627758850675745,0.006018491484628833,0.006567524438467176,0.008020625573667494,0.009307214845011564,0.008919561540047598,0.007233799992335809,0.0075632881941719065,0.006956090137205696,0.008253171936957146,0.007962460470539626,0.00993585415567981,0.014614951579262217,0.022799237786240475,0.03285404528027787,0.027659787521737464,0.13201151805900846,0.5195368597960923
0097f532ac9f,0.05664333539096813,0.035168997162987756,0.017772764373323216,0.012324897026110684,0.009036363320613703,0.0074491287674864695,0.006226979869374203,0.006835587523464019,0.007346904784082279,0.008784947577646638,0.01135554527614662,0.01540996948278581,0.0169113595710852,0.015726903300058263,0.011419484601673566,0.009469137829504419,0.007628514097437067,0.007710411690318803,0.00721764472784725,0.009219695522510408,0.011623143194092725,0.018387292335332196,0.027104156371908474,0.03614604531324673,0.08836592397061459,0.5387148669193611
00a8624548a9,0.02816762395885699,0.01164559925093616,0.013378362168557765,0.017577142377997398,0.010155798721746923,0.009391973885255235,0.008143534434568611,0.010843342976130425,0.01324268754541878,0.016610679048577097,0.01933581740175499,0.024114562953024787,0.022679643682337047,0.041109119663852424,0.019569171930608843,0.033404053002775894,0.018900261100862452,0.03450400735088552,0.02195643388860907,0.024115145247544698,0.024090688877708485,0.027484155766112857,0.02460208903981927,0.015899697439767223,0.24561575898596547,0.2634626493003111
00b74780d31d,0.06642802563256386,0.04218278595481854,0.018975178911704943,0.011117746241393627,0.006797697552781385,0.004737430396913137,0.0034355546854894945,0.0034197671977050635,0.0032364349958083584,0.0034037823663233273,0.0038219534490134435,0.005069559671178105,0.00618987927308079,0.0053574839796466656,0.003916086344928114,0.0038249136029730245,0.003398059402001471,0.003945687884523922,0.004305642606008949,0.006613378632898153,0.009504659677019389,0.01768711725209268,0.029087459524827622,0.04291118117247272,0.10403026935032704,0.5866022642414865
00cb6555d108,0.04925067522202098,0.020389225440229013,0.020352746284370987,0.01851805932798198,0.012862836466566666,0.010545814004943747,0.008170377208776928,0.00877550202948067,0.009481004135257808,0.010503612628558971,0.011507147053437635,0.01418633838923273,0.014216380046998165,0.02240773873103984,0.01208318391979707,0.019036397137363357,0.011976130710775799,0.02055469298379418,0.01467010444959833,0.01837190427869459,0.02125065805536007,0.02672038560136659,0.02789177182836324,0.020913047044281857,0.1994689779351129,0.37589528908657205
00cc2b75cddd,0.05356281179137837,0.021562811791381267,0.02182040816326333,0.018167800453513093,0.012604988662130378,0.010195011337867557,0.008234013605441431,0.009165532879817764,0.010267573696144195,0.012561451247164394,0.01640997732426155,0.02251972789115442,0.02234648526076895,0.027379591836732213,0.015375056689341011,0.01791111111110949,0.011258049886620295,0.017042176870746755,0.012381859410429717,0.015019501133785487,0.01788662131519112,0.024088888888886707,0.02655056689342163,0.02140045351473729,0.1630340136054274,0.39125351473919356
00e4ddff966a,0.03647701002532949,0.01529597231971154,0.016381286812951663,0.01706175420392427,0.013313699758903457,0.012791070284127019,0.011234149449140635,0.013436250648518005,0.01573229163487618,0.01874599444563083,0.022479266487624206,0.029793456450086266,0.03132605784783397,0.037508678701131344,0.023260588015380775,0.02616842974639056,0.017987800225836542,0.02414729377117164,0.01791698774681802,0.02033009582811927,0.021454750587480795,0.02439144184697961,0.02325033570360368,0.016223448896755494,0.18022324289681263,0.3130686456648383
00f6c1be5a33,0.05716281179137804,0.022710204081630596,0.021947392290247444,0.017464852607708168,0.01174693877550914,0.00901496598639374,0.007141950113378038,0.008080725623582034,0.009123809523808698,0.010966893424035288,0.013190022675735767,0.016855328798184414,0.01616961451247019,0.021054875283444803,0.012211337868479619,0.014328344671200515,0.00923356009070211,0.013667120181404658,0.009714285714284834,0.012174149659862842,0.014854421768706137,0.021321541950111447,0.025658956916097448,0.022928798185938966,0.1986657596371702,0.4026113378684443
0104b032c141,0.04041556672872001,0.016684087649158817,0.017000240333261717,0.017033619953001088,0.012781294824060489,0.012079845957823132,0.010639038514358705,0.012691885128330029,0.015232789468062016,0.01847371211889967,0.021961405529953393,0.02750838305307103,0.0273107280190429,0.032127883999144714,0.019702797402874374,0.023087729270301886,0.015537020859400856,0.021394905697805208,0.015733483764152584,0.01869115649891615,0.020443586535233132,0.024067659535507713,0.02411582155827452,0.01765829569383789,0.1917830820642674,0.32584397984251673
0124dffecf29,0.02771809258948662,0.01218087348836325,0.012997541552536752,0.01612053263644302,0.011119496152197652,0.010919477984608633,0.009652550682914873,0.012406367041198322,0.015262084940465987,0.019198541468686253,0.023694728604169817,0.031852529254476215,0.03228037015297995,0.04411434168110693,0.02500707487841654,0.03148655714871291,0.01982916643374857,0.030991315659529617,0.020425581595766188,0.02171361707380668,0.02116014613263241,0.024259845435742285,0.021586968015726297,0.01438107333184245,0.22831185831143574,0.26132926775299153
0125fbd2e791,0.0557351473922852,0.021661678004533187,0.02142585034013411,0.017430385487526765,0.01179591836734587,0.009183673469386923,0.0073532879818587445,0.00818049886621241,0.009228117913831364,0.011116553287980852,0.014245804988660841,0.01951746031745855,0.019510204081630886,0.022795464852605644,0.013144671201812869,0.013995464852606441,0.00915374149659781,0.013035827664397912,0.009553741496597774,0.011482086167799414,0.014367346938774209,0.020641269841267972,0.02472925170067803,0.021778684807254263,0.2081052154194823,0.3908326530611891
012a242ac6ff,0.06382821379991337,0.03766411971043603,0.02241499082303804,0.012859828898578084,0.0074213436562504745,0.005057227905416664,0.003445436674306321,0.0031880624965061866,0.0028972063838112387,0.0027495947230141028,0.0028606674026868985,0.0036894180781485296,0.005283158179141668,0.003690000372668439,0.002707378370320642,0.0026427436786106537,0.002625129269383382,0.003037684936739479,0.0033449908696218792,0.004546410037825786,0.0066535883317493955,0.013019523170663348,0.022242922792404692,0.0293916070397074,0.23216679360686865,0.5005719587921742
014508ccb9cb,0.039602995629046386,0.01909057283649738,0.01590483349440688,0.01460627682125763,0.011955471238856484,0.01137082244573875,0.00989726885492161,0.011643260828926265,0.012890113867310002,0.015636372313893636,0.018525810056750996,0.02647822680395444,0.029972199353300887,0.02398253212584983,0.017585201624286076,0.014689798077417306,0.012993521136841029,0.013118803021080542,0.011438434891201346,0.01316056364916038,0.015821312238247204,0.01916812828864565,0.020172371963898896,0.015733813779413255,0.24980809997091674,0.33475319468798154
0151781fe50b,0.031921704610187784,0.01657835642496692,0.01216697692871055,0.007603645324706789,0.004980087280273279,0.0035352706909178564,0.002951939900716052,0.002998669942219957,0.003168741861979066,0.0036967595418293093,0.004498163859049336,0.006027857462564912,0.007864634195963291,0.006023406982421683,0.0045350392659503766,0.0038522084554035232,0.003352801005045466,0.0032323201497394803,0.003218332926432189,0.003946940104166541,0.005511601765950345,0.009047826131184608,0.01322333017984984,0.01621786753336537,0.5581000645955226,0.26174545288085105
