Image_Name,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25
000c1434d8d7,0.028336343796000855,0.009176524912888607,0.015156544058732334,0.018079953695939514,0.013308486826168588,0.013437319488698633,0.011294621229060525,0.012499679738013868,0.016323898997521517,0.019165787401941324,0.019133615629716307,0.025136926556356427,0.019323298069576927,0.029635151722659677,0.02499004276370918,0.0287085755678532,0.024700933534573963,0.032710103508673385,0.023415081660983134,0.027403653548735325,0.028188295414313787,0.02713259544971731,0.020221778513797757,0.014472202424208335,0.2542254201837219,0.24382316530642312
001639a390f0,0.017334034415935052,0.005380546937596583,0.012231969832485335,0.017161966385301704,0.009867126213501637,0.00980176365364176,0.008630623800473164,0.01035698147837576,0.015234425950770271,0.019737455046862775,0.02095270370991454,0.031030038245103617,0.024478933748858348,0.04112731636759961,0.03189183413457013,0.03981016616356362,0.030040719855776856,0.040976502086942965,0.026570681238004348,0.02896158253675401,0.028325134626492592,0.027799904969533946,0.020683392494456256,0.015005729778075695,0.26991549159632156,0.19669297473307334
0024cdab0c1e,0.040213143177586244,0.012529278695028236,0.01978386219366999,0.0202344870601515,0.015789990691854234,0.014369687871943992,0.010921334727011673,0.011262760551774383,0.01238407734916197,0.012880956831568039,0.013038079470198364,0.016540555284279522,0.014226393932919976,0.021923972670674242,0.017549573503829654,0.02226921330912145,0.018122987685780995,0.026547526856287706,0.02086273918881752,0.02716051973021573,0.030883062608721455,0.030049525818658298,0.023285384304330022,0.015427344965971493,0.222226248969995,0.3095172925504244
002c21358ce6,0.04631836734693458,0.012378231292515885,0.018809977324261335,0.020516099773240773,0.017371428571426997,0.016020861678003085,0.013845804988660877,0.014593197278910243,0.016691156462583522,0.01929251700680097,0.02266848072562153,0.031034013605439364,0.03166893424035994,0.035344217687071626,0.025275283446709727,0.025273469387752812,0.020009977324261227,0.024184126984124792,0.019090249433104847,0.022621315192741714,0.025232653061222205,0.026478911564623453,0.020779138321993584,0.01467936507936375,0.17804353741494985,0.28177868480723073
005b95c28852,0.0312185287475576,0.010321617126464516,0.011769294738769157,0.011176745096842092,0.009744008382161148,0.008255640665689842,0.006823857625325304,0.006650606791178174,0.006601333618163853,0.006547927856445104,0.00699647267659483,0.00777244567871069,0.008022944132486724,0.010422706604003575,0.007508913675943771,0.009554862976073915,0.007369995117187266,0.010156313578287437,0.008049329121907296,0.009931882222493173,0.012125015258788677,0.01421229044596309,0.01280625661214152,0.00963687896728485,0.5611387888590316,0.19518534342447297
0083ee8054ee,0.04262110658766504,0.015457205082398104,0.01676375296756056,0.015928684565399292,0.013484381643367016,0.01359580773308452,0.011113298321742763,0.01223930628876519,0.013903512533553122,0.015030432894350102,0.01690699879016566,0.021361077099098492,0.02031684242412054,0.022648464714995296,0.021773022888309977,0.021611415140991963,0.020373981084252032,0.02455570985148026,0.02103911614590247,0.025583977635403505,0.03127092803220349,0.03127514785341081,0.028588946531899695,0.017030856245061475,0.18898378037586758,0.3165422465689396
0097f532ac9f,0.03460262103872129,0.014897665504181022,0.01527518380582623,0.015816694636832215,0.01328260550383373,0.014629870242637613,0.0118346955304041,0.013372988871399597,0.015993317156420536,0.018336772374422015,0.022772069723860602,0.03298203541764945,0.03330094267089495,0.031770740417388976,0.02701752253269141,0.02344777420103425,0.020554914408134572,0.023231485618387546,0.0197831035990732,0.024544609914857594,0.02972369528254019,0.028618373794032714,0.027599291457547692,0.015020807908899585,0.1334747234426801,0.33811549494562915
00a8624548a9,0.018172829671865127,0.00548011930050116,0.011579654396556375,0.016403964494009115,0.010476060707697316,0.010775214517300978,0.00974862927869999,0.011510652495947063,0.01621530106955834,0.021186203812398375,0.023486267166042105,0.03475628645163644,0.029286357305233705,0.04273852530419004,0.033803943764323954,0.038691432817186906,0.02996633173085838,0.03935553971714404,0.026308211983155003,0.028326008068272457,0.02793688975534273,0.02676298400320456,0.01996760695585713,0.014428967056105033,0.25911727644548416,0.193518741731415
00b74780d31d,0.04381383078654757,0.019516492399113624,0.01875119392876333,0.01746924992066753,0.013210377747219958,0.012751356539887626,0.00929961967941909,0.009909411395092738,0.010949412152892132,0.011219772881200513,0.012194255564694516,0.015740914695466946,0.015272223651866649,0.015458713351320241,0.014901415032529826,0.014551722178104678,0.014187031210284322,0.017683565067341183,0.01659462309741005,0.023115447583171977,0.030760538542782698,0.03301538648559406,0.033596563379658426,0.019299414442077695,0.1592752280107892,0.3974622402760838
00cb6555d108,0.034953945661793044,0.011183603167821016,0.01748615222632485,0.018131332590715837,0.014912583544419334,0.014243799020355505,0.01139699430829771,0.012346644489882819,0.01442977118747486,0.016232747505111462,0.017606795709097147,0.02395846049378891,0.021497428815576133,0.029435579241309153,0.02311753250221204,0.02685271195104767,0.021258049256873787,0.02893965346232421,0.0218965536973169,0.026965248954740405,0.029566236610003262,0.028293757820367377,0.02170581301309192,0.01446505821405648,0.21562256805627097,0.2835009784997033
00cc2b75cddd,0.043657142857138904,0.012176870748298216,0.01896417233559919,0.01971428571428393,0.0168707482993182,0.015631746031744616,0.013034013605440996,0.014206802721087148,0.016600453514737726,0.01934784580498691,0.023940136054419598,0.03427210884353431,0.036989569160994384,0.03879818594103957,0.02734058956915852,0.026165986394555453,0.020515192743762314,0.025045804988659864,0.019569160997730654,0.023347845804986545,0.02630657596371644,0.026822675736959022,0.02113287981859219,0.014270294784579206,0.16504580498864718,0.2802331065759383
00e4ddff966a,0.02522640919217445,0.007750509277626696,0.013191625720999472,0.015630006942960534,0.013809387112033118,0.015333882030701254,0.014211134678181978,0.0165205275124359,0.020711577196569225,0.025332508697774595,0.030510879848627465,0.04340900334177575,0.04305041085543279,0.04820636997588923,0.03604474394970464,0.035154938657795114,0.02698766098513684,0.03250197416608095,0.023697861033966535,0.02629908711508467,0.026015360347300016,0.023288006988738116,0.017298272652363247,0.011577244254890314,0.1885505043183646,0.21969011314736864
00f6c1be5a33,0.047285260770970776,0.013383219954647314,0.019492063492061725,0.01975873015872837,0.016631292517005295,0.014727437641722022,0.012515192743763039,0.013471201814057737,0.01568798185940901,0.01813786848072398,0.02150839002267379,0.028933333333330712,0.029365986394555163,0.032743764172332636,0.02424852607709531,0.023141950113376587,0.018370975056687677,0.02169523809523613,0.017447619047617467,0.020930612244896063,0.02365351473922688,0.025822222222219884,0.02101587301587111,0.01420589569160869,0.19954739229023136,0.2862784580498607
0104b032c141,0.02931636631366854,0.009009636219366832,0.014332731864375402,0.016241807687612148,0.014243799020355505,0.014976720099489983,0.013564523758659304,0.01594139110995781,0.019972695471052716,0.02444008072145698,0.029001644184697327,0.03816363452558886,0.0352453020569467,0.039854312265388006,0.031672967467268144,0.032129791405986964,0.024769108401745066,0.030136551255835947,0.02254173406170789,0.025631971572007813,0.026297656559952982,0.02448705061494738,0.018384063997313932,0.012738616595965148,0.20027604945523983,0.23662979331338893
0124dffecf29,0.017724754038794532,0.005669365019471847,0.010449420733411442,0.014517330249501345,0.010983239234538757,0.01232935859094025,0.011485322684330987,0.013754815575679454,0.018656716417910175,0.024311815221644235,0.029760345044440285,0.04494789628635782,0.04363773361656075,0.051108281159743606,0.03927867684051595,0.03895084502580673,0.030346570052359485,0.03728053319544545,0.02510708396221105,0.026537781597629442,0.025248290383289178,0.022994519443978276,0.016724663200849442,0.011974158933795269,0.2363342754858631,0.17988620800491661
0125fbd2e791,0.04612698412697995,0.012933333333332162,0.018984126984125264,0.01961451247165355,0.016462585034012114,0.014843537414964641,0.012248526077096396,0.013087528344670016,0.015326984126982739,0.017562811791381628,0.021385941043081964,0.029928344671199102,0.031088435374146843,0.034057142857139774,0.02441360544217466,0.022759183673467326,0.01823219954648361,0.021414965986392618,0.017029478458048343,0.020197732426302024,0.022841723356007,0.025221768707480708,0.02046349206349021,0.013890249433105318,0.21055782312923263,0.27932698412695883
012a242ac6ff,0.045164073126874336,0.0196230341737005,0.019366679011310207,0.017916620083104812,0.013854242364954054,0.013268890798814721,0.009535509484413002,0.009895513071347239,0.010527884919969288,0.010485231846385895,0.010873476717535758,0.013178635148228701,0.0119106888311251,0.012785877494549538,0.01263433534574301,0.012479881724336934,0.01230199074850449,0.014490107980695562,0.013051694942888364,0.01742385334563114,0.021608949633852893,0.02421879367208864,0.02294968276594522,0.014564350531984063,0.27056969948944026,0.3453203027465618
014508ccb9cb,0.03367497504304652,0.009954938293698529,0.013993787609420006,0.01565029252325358,0.016012217966612178,0.016640615989146883,0.015554839659071094,0.017314751842435697,0.019422669259798946,0.0230299920853621,0.027299519156191252,0.03718087920041578,0.0415219959193818,0.03854108251501622,0.026696972951039302,0.02726372433212282,0.020311574057498356,0.024350423373219833,0.018710749981104568,0.02011271392378484,0.021148775220432254,0.020540263211268898,0.015640349516567904,0.010092151785960854,0.24688485600532808,0.22245488857862283
0151781fe50b,0.026467005411783012,0.009205182393391634,0.010646184285481431,0.009932200113931975,0.008754094441731492,0.00782616933186824,0.006422042846679483,0.006845792134602647,0.007484753926594814,0.008508682250976292,0.010252316792805664,0.013154347737629789,0.01412359873453731,0.01614761352539011,0.011510213216145466,0.012048403422037376,0.008853594462076541,0.011097272237141574,0.008433024088541399,0.010128021240234052,0.012042681376138939,0.013515154520670142,0.011730829874674106,0.008438110351562231,0.5595051447550278,0.17692756652831468
0161338f53cc,0.03099468085106177,0.01173936170212688,0.011959441489360907,0.01246808510638215,0.011918882978722612,0.012814494680850212,0.011492021276594981,0.012968749999999139,0.015074468085105382,0.017638297872339254,0.021963430851062372,0.03248869680850848,0.03746476063829538,0.03534242021276361,0.02477393617021112,0.022468749999998507,0.018195478723403047,0.020222074468083762,0.0157859042553181,0.017388962765956292,0.01862965425531791,0.01817553191489241,0.01655252659574358,0.010906914893616297,0.3060851063829584,0.23448736702126102
0180bfa26c0b,0.018634573397075537,0.0049067917464337,0.01128256892421206,0.01659719101322323,0.010464696577763317,0.009445120721319642,0.008086276022406426,0.008927591978569491,0.011821771947641491,0.014017509280130168,0.014038741228550687,0.02078651983594689,0.016675041490765135,0.02868082365805112,0.022573984493599337,0.02947304073349174,0.021935699044207484,0.030875676326022276,0.022438188490159768,0.02478431879062712,0.025772489056698777,0.0229672178716377,0.017073140523649864,0.011013188578626725,0.38849644187929333,0.1882313963898527
0182152c50de,0.04837369614512033,0.014996825396824039,0.022146938775508197,0.020740136054419888,0.016033560090701494,0.014364625850338835,0.011343310657595345,0.01193922902494223,0.013653514739227789,0.015190022675735585,0.01697233560090549,0.022429024943308624,0.02153469387754907,0.026839909297049724,0.02137324263038355,0.02235555555555353,0.01851609977324095,0.022795464852605644,0.019220861678002795,0.024061678004532967,0.02852335600906771,0.03005804988661859,0.024014512471653152,0.01602811791383075,0.16805714285712764,0.3284380952380655
01b3aed3ed4c,0.03057668538468508,0.009677943891720097,0.01595879619739334,0.01754122859889481,0.013854211172825988,0.01361435476241308,0.011401762825403335,0.012958922086244998,0.015893467513046284,0.018737887966551268,0.021453081606493826,0.029803231910152796,0.027509575182347437,0.035760301904354135,0.027663598284859106,0.030206410031433345,0.02310584963530326,0.029914338358713845,0.0223333498641921,0.026229943617053116,0.028215792565690418,0.02660665646839745,0.020239017151401844,0.013614116336557798,0.21698922505874296,0.2601402516251044
01c7808d901d,0.02922588056033013,0.008692765543769843,0.015304665227234487,0.019560401119402823,0.01309196424828096,0.012335427191640012,0.009654506828567756,0.010311799062971574,0.013600798675163396,0.015395885303119108,0.014312626430697518,0.019184793859005376,0.013522352685309297,0.023734579385376292,0.020547936231762366,0.024987176782869155,0.022119066928349643,0.03034377685833448,0.022844078195748595,0.027848735824039683,0.02915234768048777,0.027493272314690367,0.02085975494717407,0.014636400380471119,0.29474533058024244,0.24649367715495352
