Image_Name,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25
000c1434d8d7,0.04146912325078666,0.01729778658207067,0.017727665511394083,0.018570391255333548,0.011856098719883556,0.010350576238656753,0.008059538450071622,0.009917057968583902,0.01156902752156802,0.013157818119141925,0.012920241955018726,0.014331287150390162,0.011688980192669441,0.025669580468443923,0.012076497195669417,0.02389969627517807,0.013254333435816976,0.027055878146719194,0.0168424322675012,0.019620996142880816,0.02126743389792579,0.026165840973037056,0.02675512302718578,0.01886779818137748,0.2384391246017071,0.3311696724709736
001639a390f0,0.028238809463915965,0.012151467615107804,0.014035627107905959,0.018389879954161508,0.009593738936403983,0.00853367176290818,0.007025092235451852,0.009742515186240938,0.012289762563586383,0.014948228194234602,0.016498150632604527,0.019589697812435664,0.01655754467363533,0.03931958303053961,0.01736620618816007,0.03577180809435914,0.018809132008496567,0.03704688751933164,0.022648199778261918,0.024577341522723103,0.024809968183427074,0.028531266886540663,0.026627891674585485,0.016929630871857695,0.25042609401494037,0.26954180408816947
0024cdab0c1e,0.054687261574143414,0.022453039643543272,0.022169074449903337,0.019313209555344855,0.012673764763328656,0.009939258629108317,0.007201414532914041,0.007281048768577969,0.007499446852015568,0.007456291772209667,0.007596247749259745,0.00887087237159316,0.008004432813501198,0.016832388531143737,0.008421439634388055,0.01624824518570474,0.00974088831751434,0.01854595515304988,0.013335873363444611,0.017868348872340647,0.021736808374278483,0.02758634830774799,0.029726697210607524,0.02234503273110088,0.20494943464460708,0.397517176198605
002c21358ce6,0.056432653061219376,0.022575963718818818,0.02203809523809324,0.018497052154193335,0.012731972789114494,0.010115192743763256,0.00827936507936433,0.009012244897958367,0.010134240362810873,0.011825850340134983,0.01422766439909168,0.018415419501132117,0.0185496598639439,0.024759183673467144,0.014261224489794626,0.0186467120181389,0.010743764172334627,0.017813151927436027,0.011660770975055633,0.014185034013604157,0.01703582766439755,0.022602267573694098,0.025925623582764092,0.021938321995462865,0.17347392290247862,0.3941188208616423
005b95c28852,0.035828272501626464,0.019137700398762413,0.012774467468261313,0.007267316182454196,0.004275321960449083,0.0028413136800129303,0.0020895004272460274,0.0018828709920246797,0.0016689300537108844,0.0015948613484700013,0.0016078948974608863,0.0019369125366210322,0.0024080276489257045,0.00456015268961574,0.0018434524536132225,0.004021008809407424,0.0018440882364908267,0.004328409830729029,0.002401034037272059,0.003208796183268127,0.004771868387857921,0.0083414713541664,0.013659795125325086,0.01844120025634707,0.5582011540730617,0.279064178466788
0083ee8054ee,0.06312168230813656,0.03236215098657102,0.02212668952517178,0.014247142838894819,0.009226353946741645,0.006845918588928205,0.005374683627458612,0.005459080051604929,0.005582025112726187,0.0059069513456895106,0.006454501659644202,0.007610732670448756,0.007731396747133626,0.008745066230663994,0.0075484617953353915,0.008049480026787788,0.007181109251855271,0.008714957236103686,0.008006141322496437,0.009861380013831777,0.015034652715557418,0.022376229222512513,0.03283990317677227,0.026044280294666395,0.13438716334950548,0.5191618659547502
0097f532ac9f,0.057671890220123805,0.03572412470220781,0.018220339652011835,0.01226944347526787,0.009077410788853223,0.007406897237663117,0.006203890668489473,0.006791777244862223,0.0073427605685388656,0.008746070888977478,0.01122115428638165,0.01457342997380827,0.015559555929543294,0.014906743309657071,0.01143981099219602,0.009552811514761903,0.007908347318416107,0.007822108166393652,0.007329933234714016,0.009278898601702024,0.011847522864228952,0.018269083520546268,0.027388923182820147,0.0351705759117662,0.08931731745322387,0.5389591782928252
00a8624548a9,0.02865252972031188,0.01197401336016529,0.013798778811932646,0.017659100331674702,0.010239794706243912,0.009502318696778143,0.008056626977472073,0.010679281495145838,0.013364532673709907,0.016377761240613176,0.01848406609275692,0.023366168921310708,0.0205449519723477,0.03982224877485175,0.020006766262321063,0.03440967563866013,0.019415882898242587,0.03518063358302071,0.022044651508375406,0.02380594685747259,0.024423324622206963,0.027541220629064018,0.025516873730597578,0.016452003791901676,0.24258666289339467,0.26609418380941346
00b74780d31d,0.06915886633207581,0.043276464171084994,0.019780340788710927,0.011138269975513388,0.006908801998064318,0.004715525257612239,0.0034369360906706323,0.00335701193376195,0.003170522234308359,0.0032563666991362026,0.0035194257143442843,0.004388724260474517,0.005263745770926607,0.004744929453610742,0.0037319647686421867,0.0037043366650194327,0.003411281423020932,0.003992853004279909,0.004326758370920626,0.0064720806172274955,0.009532485124239447,0.017233226978290286,0.029025098948079118,0.04184611777781554,0.1033583144015022,0.5872495512406481
00cb6555d108,0.04904229102450519,0.02052488975188403,0.02045073931089157,0.01827462652973985,0.01265707495345897,0.010438045518356634,0.007983212912381169,0.008558772927030039,0.009456684698019123,0.010336952955717396,0.011238679540390978,0.013912148655659325,0.012959875789666123,0.022554132206182513,0.0124091120639665,0.0199462302011165,0.012111079744864972,0.021247320093386132,0.014747354426709448,0.018307052446058097,0.021568002868739375,0.026660302285835723,0.02852479247413488,0.020982190542313414,0.19961966307565063,0.37548877300331757
00cc2b75cddd,0.055170068027205886,0.022335600907027454,0.022567800453512695,0.01823129251700515,0.012499773242629252,0.010195918367346015,0.008108843537414232,0.008907029478457243,0.010204081632652138,0.012175056689341301,0.015355102040814935,0.02077641723355821,0.021366893424034344,0.02715283446711772,0.016430839002266086,0.019478458049884857,0.011736054421767644,0.01829387755101875,0.012399999999998877,0.014814512471653987,0.018010884353739865,0.023453968253966128,0.026741043083897804,0.021576417233558135,0.15914648526075656,0.39287074829928414
00e4ddff966a,0.03713291955320813,0.015557763908810323,0.016802346873378303,0.017057939390239772,0.013391426587725136,0.01287332720419904,0.011259661015655727,0.013290095599230617,0.01572513885921774,0.0184441473128448,0.02201314394054942,0.028906989120150682,0.029451315347757714,0.0376717619861437,0.023177377391887626,0.027284739600817245,0.018023802529984007,0.025023508789330132,0.017886946089052582,0.020111459318826387,0.021520556123538412,0.0241668446913047,0.0236907082583081,0.016359828485976353,0.17964792130801902,0.31352833071382047
00f6c1be5a33,0.058833560090697616,0.023446712018138464,0.02253877551020204,0.017512018140587983,0.011772335600905962,0.008913378684806449,0.007079365079364438,0.007875736961450533,0.008974149659863132,0.010634013605441214,0.012506122448978458,0.01571065759637046,0.015531065759635782,0.021121995464850694,0.013180952380951187,0.016068027210882897,0.009548299319727026,0.015142857142855772,0.009647165532878945,0.012106122448978495,0.01453605442176739,0.020870748299317836,0.02576417233559857,0.022928798185938966,0.19497596371880319,0.4027809523809159
